paper:19127292	paper:17363749
paper:15665180	paper:1838045
paper:18985156	paper:17827400
paper:17570749	paper:11017071
paper:18633108	paper:17827400
paper:10209507	paper:9254659
paper:15851427	paper:11487743
paper:10415164	paper:9802757
paper:14551916	paper:10905494
paper:14707030	paper:8394927
paper:1742694	paper:2240915
paper:19015530	paper:17135364
paper:17786204	paper:16987885
paper:18509204	paper:17372149
paper:19475773	paper:18248492
paper:16907917	paper:10447519
paper:16824234	paper:16371403
paper:11457879	paper:8259139
paper:18498634	paper:17327436
paper:8957954	paper:344114
paper:10964123	paper:9702471
paper:7683875	paper:2010044
paper:8123622	paper:2851978
paper:19475778	paper:15673800
paper:19073786	paper:7708068
paper:18413598	paper:7713311
paper:19956096	paper:15504986
paper:19390595	paper:16272208
paper:9062343	paper:1397718
paper:15155395	paper:11554773
paper:18753304	paper:14656952
paper:17561601	paper:15738376
paper:19337558	paper:11822535
paper:3111583	paper:3993659
paper:12818905	paper:10490521
paper:15322272	paper:9058834
paper:8200993	paper:1884899
paper:11563971	paper:7810696
paper:16823472	paper:11485987
paper:17043101	paper:16313366
paper:18981158	paper:17130526
paper:14673094	paper:1670607
paper:18923682	paper:16930759
paper:7994912	paper:3251767
paper:18752687	paper:10938048
paper:18633113	paper:16046317
paper:19381071	paper:11341759
paper:3499865	paper:6381009
paper:10580857	paper:8549867
paper:10430939	paper:9103469
paper:15467822	paper:10938049
paper:18448419	paper:12832613
paper:7506712	paper:2212856
paper:18729180	paper:11118018
paper:18477407	paper:16519085
paper:8198884	paper:2808970
paper:8012717	paper:2009347
paper:19037920	paper:17349010
paper:17571924	paper:15925010
paper:18694972	paper:15505007
paper:2318983	paper:3240835
paper:17363740	paper:11832527
paper:16336637	paper:11246891
paper:17356989	paper:9732337
paper:1530852	paper:2660587
paper:17697384	paper:9773737
paper:18937674	paper:9712341
paper:18246189	paper:17786204
paper:18782870	paper:11872688
paper:10433489	paper:8894182
paper:18776136	paper:11591759
paper:8878437	paper:2965652
paper:8248212	paper:3871432
paper:18776148	paper:9504111
paper:8428390	paper:1698679
paper:17697317	paper:15620463
paper:18827867	paper:16219016
paper:15784141	paper:11201732
paper:9703171	paper:8816982
paper:18975035	paper:15975106
paper:8100835	paper:3156405
paper:18316394	paper:9702447
paper:17144912	paper:9070961
paper:19368707	paper:18071025
paper:18078023	paper:15277403
paper:10588937	paper:1720858
paper:19775465	paper:15851427
paper:18802479	paper:14662890
paper:8110002	paper:2121358
paper:19232112	paper:16142814
paper:9933449	paper:1516628
paper:3264405	paper:2885918
paper:19590589	paper:15315867
paper:3135758	paper:4008642
paper:15841215	paper:11793023
paper:16423284	paper:15558197
paper:10501653	paper:9032113
paper:9421470	paper:6384269
paper:11484155	paper:11067779
paper:17213274	paper:12145174
paper:1773148	paper:3786640
paper:1658791	paper:1826279
paper:17392158	paper:12107094
paper:18842784	paper:14706966
paper:19068374	paper:3743309
paper:1530573	paper:2646402
paper:17662617	paper:12958039
paper:10725270	paper:9029670
paper:9100223	paper:7821176
paper:18675592	paper:8570667
paper:17606874	paper:15225764
paper:19323962	paper:17519421
paper:19180473	paper:17928397
paper:15070752	paper:11742409
paper:8298799	paper:2976072
paper:8514849	paper:1532777
paper:18577688	paper:17347310
paper:18607561	paper:15120050
paper:19508712	paper:11473065
paper:19111066	paper:12540634
paper:18155695	paper:6493613
paper:17244154	paper:12145160
paper:19435491	paper:18443195
paper:9375476	paper:1936481
paper:18366806	paper:17460697
paper:18200800	paper:10720043
paper:18931370	paper:8247074
paper:11375456	paper:1879886
paper:18487477	paper:12021088
paper:8363561	paper:1764469
paper:16043734	paper:12671113
paper:17971557	paper:12505756
paper:10983198	paper:1315120
paper:10233747	paper:7515187
paper:19289805	paper:16275870
paper:17286757	paper:7926304
paper:18393965	paper:15850551
paper:19143814	paper:15784469
paper:3047167	paper:3301484
paper:17550619	paper:9673301
paper:16796700	paper:12766122
paper:7834210	paper:1959701
paper:16716235	paper:10399896
paper:19930636	paper:12244395
paper:9858513	paper:8350054
paper:17488511	paper:11525085
paper:16049319	paper:3715374
paper:18287017	paper:1901764
paper:17969365	paper:16310551
paper:18175751	paper:12351466
paper:18782870	paper:10973253
paper:19956106	paper:19073967
paper:3296962	paper:3926200
paper:1971998	paper:2573589
paper:17459076	paper:9356046
paper:16236123	paper:9679666
paper:17143333	paper:15378058
paper:18686043	paper:15886245
paper:16177159	paper:11289484
paper:18348689	paper:11580083
paper:19690342	paper:10189532
paper:19477990	paper:18004301
paper:8666914	paper:1707531
paper:12507898	paper:9714188
paper:17517665	paper:15837817
paper:19036853	paper:12849678
paper:3512604	paper:6610693
paper:18694484	paper:12659641
paper:17060767	paper:8528247
paper:12832613	paper:12149437
paper:17392166	paper:10868970
paper:19364331	paper:15050491
paper:18477407	paper:10569654
paper:15059244	paper:9662409
paper:8842069	paper:8147960
paper:8675688	paper:3546382
paper:18439284	paper:9243096
paper:15321869	paper:3701514
paper:3292589	paper:3965456
paper:18403477	paper:16117620
paper:18778365	paper:6966615
paper:17584843	paper:12606496
paper:11927616	paper:8098394
paper:18417746	paper:11855792
paper:17877832	paper:11832527
paper:19756162	paper:15846663
paper:8227346	paper:2512191
paper:19183309	paper:16452547
paper:3147006	paper:3516770
paper:8350054	paper:2917700
paper:17571924	paper:12808457
paper:16177159	paper:8891458
paper:10937011	paper:8508101
paper:7841827	paper:4075944
paper:19960641	paper:15451917
paper:18284670	paper:11687328
paper:12534643	paper:7880321
paper:19065993	paper:9742976
paper:17052049	paper:11423501
paper:16757574	paper:15331565
paper:18560894	paper:17463248
paper:18535196	paper:15741258
paper:2477102	paper:6453533
paper:11285306	paper:7533734
paper:17550588	paper:16123336
paper:19001183	paper:16491083
paper:16855180	paper:10491676
paper:12529398	paper:11237213
paper:16093309	paper:12947308
paper:2128196	paper:2445613
paper:18556337	paper:15855569
paper:9605655	paper:9054467
paper:19011169	paper:14578281
paper:18290856	paper:12379575
paper:18200815	paper:16644706
paper:9742505	paper:9133540
paper:14975076	paper:11872691
paper:8981937	paper:7796985
paper:19590589	paper:16367879
paper:10540181	paper:9157089
paper:16423062	paper:10415012
paper:17762000	paper:15186863
paper:18523557	paper:9865514
paper:16247001	paper:9892615
paper:7860757	paper:8243814
paper:8920883	paper:8232539
paper:8428390	paper:1777555
paper:18561511	paper:15843914
paper:18984778	paper:18070999
paper:19019231	paper:16034613
paper:18596953	paper:11472464
paper:19436665	paper:11815482
paper:17987108	paper:15606695
paper:3005362	paper:6318007
paper:15270842	paper:9167113
paper:2719080	paper:6362435
paper:18182154	paper:17030965
paper:16968892	paper:12226150
paper:19156219	paper:18567821
paper:11943868	paper:8570667
paper:10449528	paper:9662368
paper:17096857	paper:15258737
paper:10406747	paper:8461648
paper:19077281	paper:16344402
paper:16110329	paper:1478363
paper:19108012	paper:12681023
paper:9670003	paper:7830796
paper:19114721	paper:17426276
paper:17428851	paper:10923632
paper:10937011	paper:10097918
paper:10781520	paper:2119076
paper:18664617	paper:11919579
paper:19526210	paper:12020338
paper:10449528	paper:3302721
paper:8080048	paper:7309132
paper:3115206	paper:109383
paper:18776136	paper:15771578
paper:18596953	paper:16519040
paper:19690342	paper:16007095
paper:1810603	paper:6094794
paper:18523557	paper:16752166
paper:16775037	paper:7773291
paper:8900242	paper:2664520
paper:12831406	paper:1541672
paper:17969380	paper:12050251
paper:8554354	paper:7806023
paper:8376591	paper:1473617
paper:8869192	paper:3661181
paper:16192669	paper:1395129
paper:19508712	paper:12610027
paper:15289289	paper:10600853
paper:2507727	paper:3128459
paper:17641740	paper:14703729
paper:9045858	paper:7542040
paper:18178847	paper:15004560
paper:19018006	paper:10795741
paper:9375476	paper:7587918
paper:3489237	paper:670405
paper:19065993	paper:15655720
paper:9259575	paper:2121568
paper:17185336	paper:16937126
paper:17623014	paper:8130361
paper:18981127	paper:8401590
paper:9448482	paper:8945471
paper:16280647	paper:8955220
paper:17965740	paper:16297344
paper:9593777	paper:8945470
paper:17160917	paper:11092283
paper:9562345	paper:8147960
paper:18509204	paper:12610013
paper:8012723	paper:2903679
paper:15233492	paper:11315831
paper:19029465	paper:3899825
paper:18802485	paper:9782126
paper:18483566	paper:11508275
paper:9062360	paper:3446555
paper:10393957	paper:8733139
paper:17884968	paper:10859350
paper:11462311	paper:6428619
paper:14617753	paper:9495343
paper:6594040	paper:429493
paper:8447318	paper:3471665
paper:18337374	paper:11342969
paper:18650367	paper:16306552
paper:18337172	paper:12882913
paper:19480671	paper:16855995
paper:8215268	paper:2187469
paper:18509500	paper:17103462
paper:10334318	paper:4054448
paper:17711492	paper:15936469
paper:10378067	paper:7821145
paper:7724555	paper:8168695
paper:2629640	paper:3792697
paper:17216283	paper:16205883
paper:19816555	paper:12663480
paper:17969381	paper:16644713
paper:11042154	paper:9570569
paper:10666428	paper:8826962
paper:17532267	paper:16249433
paper:9362527	paper:9103469
paper:19323833	paper:10807676
paper:19834568	paper:11589428
paper:11390440	paper:10450504
paper:8349807	paper:6236120
paper:17476010	paper:8288056
paper:8546508	paper:8415215
paper:18423055	paper:16324912
paper:18356184	paper:16644628
paper:18567820	paper:17463248
paper:19036853	paper:15979893
paper:8326015	paper:2190768
paper:18045485	paper:11978670
paper:18068623	paper:7498976
paper:12974752	paper:11334483
paper:19020323	paper:15562019
paper:17483299	paper:10580417
paper:2344352	paper:6239551
paper:15842729	paper:11742411
paper:2495077	paper:3360225
paper:8499853	paper:6363177
paper:1742694	paper:2702912
paper:19486510	paper:8616951
paper:11687636	paper:1397774
paper:16236123	paper:1370298
paper:18599527	paper:16995860
paper:19526209	paper:17434869
paper:15997237	paper:10905493
paper:1902501	paper:2510155
paper:18493227	paper:12876091
paper:18729180	paper:18036064
paper:17425653	paper:17095862
paper:15498046	paper:9435304
paper:15937548	paper:10430939
paper:19956095	paper:15806321
paper:11488769	paper:3552509
paper:18492789	paper:12623881
paper:8343736	paper:6346859
paper:18313502	paper:7724182
paper:2406723	paper:3309126
paper:18450419	paper:18065518
paper:16537919	paper:10727441
paper:12560454	paper:9043946
paper:18178393	paper:14605243
paper:18493734	paper:17473913
paper:18528402	paper:11386752
paper:18375411	paper:16371403
paper:19159454	paper:7739355
paper:19143853	paper:18204830
paper:1904287	paper:1826248
paper:17521324	paper:11206408
paper:18437223	paper:10784221
paper:1933705	paper:3924216
paper:18093291	paper:15677516
paper:12819007	paper:2529948
paper:10643211	paper:9516221
paper:18682012	paper:15239916
paper:18290856	paper:9794114
paper:18172212	paper:15451917
paper:8350054	paper:1944595
paper:11737058	paper:9605629
paper:19508712	paper:17130195
paper:9435304	paper:8262311
paper:7702383	paper:8261753
paper:18303203	paper:11916939
paper:18385424	paper:16736132
paper:17224056	paper:8243861
paper:9593759	paper:2737363
paper:18347327	paper:15741243
paper:6608876	paper:523486
paper:9114036	paper:1670607
paper:12865945	paper:9719467
paper:19436654	paper:16843179
paper:18555826	paper:11709499
paper:6220410	paper:6445927
paper:8641276	paper:7962558
paper:7834210	paper:3607357
paper:18493227	paper:17145742
paper:18063685	paper:16643856
paper:17969381	paper:15793204
paper:17908332	paper:8170193
paper:16344294	paper:12017230
paper:10501653	paper:1935920
paper:16864906	paper:10983873
paper:7677463	paper:2245877
paper:8514858	paper:3732633
paper:7621582	paper:3319305
paper:18442638	paper:15066220
paper:16371630	paper:6698317
paper:17448130	paper:3056758
paper:19479186	paper:10905483
paper:18924636	paper:12477919
paper:8878437	paper:1628770
paper:7545875	paper:1418294
paper:11298123	paper:11078157
paper:18957123	paper:9688898
paper:18285525	paper:17006670
paper:17585110	paper:6966615
paper:17727695	paper:15504996
paper:17927832	paper:10457741
paper:19033409	paper:9096977
paper:16423130	paper:12589186
paper:18759852	paper:12597780
paper:17428349	paper:11756347
paper:17559889	paper:15001634
paper:12149437	paper:2354749
paper:8145050	paper:2885918
paper:18431516	paper:15912095
paper:18678616	paper:17472434
paper:16371403	paper:15562204
paper:18583384	paper:11742409
paper:6453533	paper:6447537
paper:8339176	paper:1393888
paper:18162502	paper:8618487
paper:12727928	paper:11502799
paper:17987108	paper:12431757
paper:18801706	paper:9075599
paper:18560894	paper:17601994
paper:15192149	paper:9379064
paper:18544706	paper:17337502
paper:8198884	paper:2533038
paper:17559889	paper:15842505
paper:10190896	paper:8920883
paper:2364481	paper:2714046
paper:17590177	paper:7657040
paper:1522229	paper:2533502
paper:2961842	paper:3531381
paper:19073651	paper:11231974
paper:15322272	paper:15184500
paper:8083370	paper:1602013
paper:19479186	paper:10550411
paper:19033418	paper:12377301
paper:7860750	paper:3283553
paper:14616779	paper:12037148
paper:18728230	paper:10331421
paper:18498660	paper:17293876
paper:16823476	paper:12354786
paper:15467826	paper:1972779
paper:14983031	paper:12704384
paper:15886696	paper:15738450
paper:9647636	paper:6363172
paper:19183309	paper:15109449
paper:3105777	paper:6392533
paper:18215172	paper:3677982
paper:9739059	paper:1901764
paper:17476010	paper:10666428
paper:18776148	paper:9049479
paper:19050058	paper:16415884
paper:7657822	paper:2670643
paper:15006123	paper:11375356
paper:7860747	paper:8232539
paper:8735622	paper:7635953
paper:19357773	paper:11576356
paper:10594551	paper:7505244
paper:16824234	paper:11742409
paper:18583384	paper:6323144
paper:17517066	paper:12376581
paper:1676562	paper:3653560
paper:18841263	paper:12588772
paper:18437223	paper:9593759
paper:19091959	paper:15145956
paper:11018080	paper:9541507
paper:18060033	paper:16890898
paper:19727413	paper:10802157
paper:9176099	paper:2210067
paper:15774531	paper:11375332
paper:18567926	paper:11874175
paper:2356856	paper:3908487
paper:15024687	paper:12453960
paper:8529118	paper:1763069
paper:18303203	paper:9467129
paper:17096857	paper:11731221
paper:15963175	paper:10895844
paper:9710443	paper:2123890
paper:19101788	paper:17625220
paper:17697384	paper:8082525
paper:16301745	paper:15184501
paper:16823476	paper:12114044
paper:17521324	paper:8666144
paper:19064853	paper:14570951
paper:15941771	paper:11703429
paper:9177227	paper:7971976
paper:10886245	paper:8577709
paper:4051539	paper:7045512
paper:15743841	paper:9495343
paper:15886700	paper:12663571
paper:18004301	paper:16966600
paper:18590812	paper:17012346
paper:17237299	paper:14693997
paper:15039230	paper:11484155
paper:19436679	paper:12163426
paper:10699054	paper:10436381
paper:18304674	paper:17372790
paper:17487288	paper:10874053
paper:15314696	paper:10226887
paper:19721859	paper:12824208
paper:18204830	paper:16456680
paper:12598392	paper:10591418
paper:19656356	paper:2661589
paper:8110002	paper:3493126
paper:15720714	paper:10779485
paper:11909787	paper:3525266
paper:9606176	paper:8933284
paper:14676238	paper:1568757
paper:19545435	paper:18356410
paper:8695559	paper:3554882
paper:7506712	paper:2708528
paper:19357773	paper:11756347
paper:10677521	paper:8408615
paper:18588707	paper:8226139
paper:12759255	paper:9510080
paper:18091993	paper:6589390
paper:18583883	paper:7830796
paper:16595006	paper:15514499
paper:17563730	paper:7944837
paper:7554382	paper:8232539
paper:18561513	paper:15671920
paper:2547480	paper:3134969
paper:12417628	paper:11567629
paper:17143326	paper:8232539
paper:8248212	paper:8477801
paper:8529129	paper:6362005
paper:10699054	paper:9914216
paper:17991690	paper:8458308
paper:8446602	paper:1896073
